StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q21,Q64_1,Q64_2,Q64_3,Q81_3,Q83_7,Q58_1,Q61_1,Q65_1,Q68_1,Q33_4,Q34_3,Q35_3,Q36_3,Q37_3,Q38_3,Q39_3,Q40_3,Q41_3,Q42_3,Q43_3,Q44_3,Q45_3,Q70_4,Q73_4,Q72_4,Q86_1,Q88_1,Q87_1,Q91_1,Q89_1,Q90_1,Q92_1,Q93_1,Q94_1,Q95_1,Q96_1,Q97_1,Q98_1,Q37_1,Q38_1,Q39_1,Q40_1,Q41_1,Q43_1,Q44_1,Q45_1,Q46_1,Q47_1,Q48_1,Q49_1,Q50_1,Q51_1,Q53_1,Q42_1,Q54_1,Q55_1,Q52_1,Q133,Q134,Q64_3 - Sentiment,Q64_3 - Sentiment Score,Q64_3 - Sentiment Polarity,Q64_3 - Topics,Q64_3 - Parent Topics
2019-12-07 07:56:39,2019-12-07 08:08:00,IP Address,74.187.141.195,100,681,True,2019-12-07 08:08:01,R_2tifYPKss93TVxX,,,,,36.3401947021484375,-79.662200927734375,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A38DXFI1TZA295,english,n/a,7,1,7,1,7,2,7,1,4,1,7,3,4,1,7,2,4,3,7,2,3,1,7,1,7,2,6,7,7,7,3,6,6,7,2,7,6,7,7,7,7,7,7,7,7,4,7,7,7,3,1,6,1,4,"no, it seemed pretty straight-forward most questions",no,,,,Unknown,
2019-12-07 07:33:29,2019-12-07 08:20:32,IP Address,76.107.34.15,100,2822,True,2019-12-07 08:20:32,R_3HuEFpqCltX4uzx,,,,,32.3903961181640625,-93.711700439453125,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,AUAN582MLI96N,english,none,7,1,7,1,7,5,7,4,5,1,7,3,4,1,7,5,5,1,7,5,5,1,7,1,4,4,2,6,7,6,5,6,7,7,4,7,6,7,7,7,7,7,7,7,7,5,7,7,7,1,1,6,1,3,easy cause I am good at english comprehension,,,,,Unknown,
2019-12-07 07:48:50,2019-12-07 08:24:08,IP Address,68.104.222.55,100,2118,True,2019-12-07 08:24:09,R_12gWNEsZ3eaap1Y,,,,,32.2151031494140625,-110.7781982421875,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A12J4IRF5Z06BT,English,none,7,1,7,1,7,1,7,2,2,1,7,2,5,1,7,5,5,1,7,3,3,1,7,1,7,4,6,7,7,7,5,6,7,7,4,7,7,7,7,7,7,7,7,7,7,6,7,7,7,2,1,5,1,5,"No, it was easy. It was just a matter of simple judgment.",No,,,,Unknown,
2019-12-07 08:42:53,2019-12-07 09:19:55,IP Address,190.239.55.13,100,2222,True,2019-12-07 09:19:55,R_2TBjPVRfcEbA5KJ,,,,,-12.0464019775390625,-77.0428009033203125,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A30M9SZYJKFDS9,english,spanish,3,1,6,1,7,6,1,2,4,1,7,3,6,6,6,6,6,1,7,5,4,1,6,1,7,5,7,6,6,7,2,6,7,6,1,7,7,7,7,7,6,6,5,7,5,7,7,7,6,1,1,7,6,5,"i got confused sometimes with the first answer nd the one from the bottom so sometimes i was thinking bout my answer for the sentence from above instead of the oneat the bottom , this one was in smller letters too so it ws kinf od challenging ",i liked this study,,,,Unknown,
2019-12-07 09:37:31,2019-12-07 09:45:27,IP Address,45.4.199.62,100,475,True,2019-12-07 09:45:27,R_1dzvQeij82wcyKq,,,,,40.75030517578125,-74.00140380859375,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A3J4F07QIDDAM4,english,english,7,6,7,7,7,1,7,5,6,5,7,7,5,6,7,4,6,5,6,6,4,4,6,5,5,5,6,7,4,5,7,6,6,6,4,6,6,5,4,6,7,6,5,6,5,7,6,5,5,4,7,5,5,5,"not like that but each scenario different and some difficult ",this is very interesting survey thanks to giving this,,,,Unknown,
2019-12-07 09:36:02,2019-12-07 09:52:21,IP Address,99.155.177.238,100,979,True,2019-12-07 09:52:21,R_3nwHCxRxm0tIADr,,,,,39.2733001708984375,-94.56939697265625,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,AKNV05F5X5YAC,English,none,7,1,7,1,6,4,7,2,4,1,7,3,4,1,7,3,4,1,7,2,4,1,7,1,6,2,6,6,7,7,3,6,7,6,5,5,6,7,7,7,7,7,7,7,7,5,7,7,7,1,1,5,1,6,"not, really, most were common sense",nope,,,,Unknown,
2019-12-07 09:40:18,2019-12-07 09:52:54,IP Address,96.27.13.178,100,755,True,2019-12-07 09:52:54,R_vBlucsDJKBoWl8d,,,,,42.6562957763671875,-83.12310028076171875,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,AFU00NU09CFXE,English,n/a,7,1,7,1,7,1,7,1,2,1,7,1,4,1,7,3,3,1,7,1,3,1,7,1,7,3,2,7,7,7,5,6,7,7,4,6,6,7,7,7,7,7,7,7,7,3,7,7,7,2,1,4,1,3,"No. I found it pretty interesting. Some didn't have answers though, so I had to choose what I thought was right.",Nothing I can think of. Thanks,,,,Unknown,
2019-12-07 09:38:20,2019-12-07 09:54:24,IP Address,23.80.147.57,100,963,True,2019-12-07 09:54:24,R_YaJkezCRrhEwJcB,,,,,34.072906494140625,-118.2606048583984375,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A1TGL0XGX8IA7P,english,"no ",6,6,4,6,2,4,6,4,5,6,5,5,6,5,5,5,5,5,5,6,6,5,5,5,5,5,5,5,5,6,5,5,5,6,5,4,6,6,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,6,no,no,,,,Unknown,
2019-12-07 09:38:30,2019-12-07 09:57:25,IP Address,73.189.183.209,100,1134,True,2019-12-07 09:57:25,R_2wcbZdqP7WrCw7l,,,,,37.3177032470703125,-121.9380035400390625,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A1YSYI926BBOHW,english,n/a,7,1,7,1,7,6,7,1,4,2,7,1,2,5,7,5,2,5,7,2,3,2,7,1,7,2,2,7,7,7,3,6,6,1,1,7,6,7,7,7,7,7,7,7,7,4,7,7,7,1,1,5,1,2,"no, just a bunch of reading, which isn't hard",,,,,Unknown,
2019-12-07 09:38:06,2019-12-07 09:57:52,IP Address,73.1.141.162,100,1186,True,2019-12-07 09:57:53,R_5jcdbayxHDDV0ul,,,,,26.5991058349609375,-80.1284027099609375,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,AOOLS8280CL0Z,English,none,7,1,7,1,7,6,7,1,2,1,7,1,2,1,7,2,5,1,7,1,1,1,7,1,7,2,7,7,7,7,7,6,7,7,6,7,7,7,7,7,7,7,7,1,7,7,7,7,7,1,1,1,1,6,"A little, sometimes hard when the answer is not complete in deciding if it should be lower or higher rated",,,,,Unknown,
2019-12-07 09:46:34,2019-12-07 09:59:53,IP Address,99.203.94.222,100,798,True,2019-12-07 09:59:53,R_3fBNmQIBIv1RklE,,,,,25.7740936279296875,-80.18170166015625,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A37S96RT1P1IT2,English,N/A,7,1,7,1,7,2,7,1,4,1,7,2,5,1,7,5,5,1,7,5,4,1,7,1,7,3,5,7,7,7,5,6,7,7,4,7,6,7,7,7,6,7,7,7,7,6,7,7,7,2,1,2,1,6,"No, it was straight forward.",No comment.,,,,Unknown,
2019-12-07 09:40:34,2019-12-07 10:00:15,IP Address,73.208.246.176,100,1181,True,2019-12-07 10:00:15,R_1hSVaHQP2sTFyWo,,,,,41.8058929443359375,-89.710601806640625,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A1FYWSPNO7KN1O,English,None,7,1,7,1,6,2,7,1,3,1,7,1,4,4,7,2,4,1,7,4,2,1,7,1,7,2,5,7,7,7,6,6,7,7,5,7,7,7,7,7,7,7,7,7,7,2,7,7,7,2,1,3,1,3,"No, many questions had straightforward answers. A few required some thought, but I wouldn't call them difficult. ",No.,,,,Unknown,
2019-12-07 09:36:37,2019-12-07 10:03:41,IP Address,209.159.202.223,100,1624,True,2019-12-07 10:03:41,R_2b2HSKijH8XIn38,,,,,44.1414947509765625,-103.2052001953125,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A2196WCNDZULFS,English,basic Spanish,7,1,7,1,7,2,7,1,1,1,7,1,4,1,7,4,4,1,7,5,2,1,7,1,7,1,6,7,7,7,4,6,7,7,1,4,7,7,7,7,7,7,7,7,7,6,7,7,7,1,1,1,1,7,"No, it was pretty straight forward and simple. Only a couple were slightly subjective. ","It was fun, thank you.",,,,Unknown,
2019-12-07 09:53:08,2019-12-07 10:05:26,IP Address,67.169.80.230,100,738,True,2019-12-07 10:05:27,R_3JL5fZAtsAtdNnX,,,,,38.1024932861328125,-122.21319580078125,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A3PRZRK9IC5CBI,English,None,7,1,7,1,7,4,7,2,4,1,7,2,4,1,7,2,4,7,7,1,4,1,7,1,7,1,4,7,7,7,2,6,7,7,1,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,6,1,7,No it was pretty easy but i did make mistakes for the first several scenarios I didn't see the answers right,thank you,,,,Unknown,
2019-12-07 09:54:24,2019-12-07 10:06:24,IP Address,69.76.169.166,100,720,True,2019-12-07 10:06:24,R_WkC2EotvVdWiq3f,,,,,38.9687042236328125,-94.56960296630859375,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A2S75O867RJG0I,English,none,7,1,7,1,1,4,7,3,4,1,7,4,4,1,7,3,4,1,7,1,5,1,7,1,7,5,7,7,7,7,7,6,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,6,1,7,no the instructions were clearly written,,,,,Unknown,
2019-12-07 09:57:35,2019-12-07 10:10:50,IP Address,73.173.103.253,100,794,True,2019-12-07 10:10:50,R_3oYe9JOMlVb4D4w,,,,,39.21240234375,-76.87760162353515625,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A272X64FOZFYLB,English,None,7,1,5,1,7,2,7,2,3,1,7,2,3,1,7,3,3,1,7,2,3,1,7,1,7,1,4,7,7,7,2,6,7,7,6,6,6,7,7,7,7,7,7,7,7,4,7,7,7,1,1,2,1,6,"No, it was very simple because most of the answers were clearly very appropriate or not very appropriate at all so it wasn't too hard to identify what my rating should be.",No.,,,,Unknown,
2019-12-07 09:55:04,2019-12-07 10:11:47,IP Address,74.134.75.252,100,1003,True,2019-12-07 10:11:47,R_1LTicfoZFUWQC0t,,,,,38.0012054443359375,-84.532501220703125,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A3U21PUMQ6NGT2,English,None,7,1,7,1,7,5,7,3,2,1,7,2,6,1,7,6,6,1,7,6,4,1,7,1,7,2,1,7,7,7,3,6,7,5,5,7,6,7,7,7,7,7,7,7,7,4,7,7,7,1,1,6,1,4,It was a little difficult determining how acceptable an answer should be if it was technically correct but provided either too much or too little detail,,,,,Unknown,
2019-12-07 09:47:29,2019-12-07 10:13:41,IP Address,47.210.3.243,100,1572,True,2019-12-07 10:13:41,R_2rvymC0TKjMyQ9g,,,,,32.54339599609375,-93.70110321044921875,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A30RAYNDOWQ61S,English,None,7,1,7,1,7,1,7,1,2,1,7,3,3,1,7,2,2,1,7,2,2,1,7,1,7,3,1,7,7,7,6,6,7,6,2,7,5,7,7,7,7,7,7,7,7,3,7,7,7,1,1,4,1,4,I did not find it difficult. Most of the questions appeared to have one correct answer and rating.,Good luck with your research.,,,,Unknown,
2019-12-07 10:01:21,2019-12-07 10:14:30,IP Address,74.37.211.154,100,789,True,2019-12-07 10:14:30,R_pFPyZkpsq65BQrv,,,,,33.4835052490234375,-80.480499267578125,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A35D31QHYQUF9V,English,N/A,7,1,7,1,7,1,7,3,3,1,7,2,4,1,7,2,4,1,7,3,4,1,7,1,7,2,2,6,7,7,4,6,7,7,4,6,7,7,7,7,7,6,7,5,7,6,7,7,7,3,1,2,1,5,"Sometimes it was tricky trying to figure out the value of a partial answer. Sometimes leaving out options had no consequence, but other times it could have major consequences.",Nothing comes to mind.,,,,Unknown,
2019-12-07 09:43:58,2019-12-07 10:14:45,IP Address,24.171.75.95,100,1847,True,2019-12-07 10:14:46,R_2BA03jmL8Mq8A4d,,,,,38.3170928955078125,-88.9136962890625,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A2DNLHS1RSTF5R,English,none,6,1,6,1,7,2,7,1,5,1,7,2,4,1,7,2,4,1,7,2,3,1,7,1,7,2,3,4,7,7,5,6,1,7,3,7,6,1,7,7,7,6,7,7,7,6,7,7,7,1,1,2,1,5,No it wasn't,no,,,,Unknown,
2019-12-07 09:51:06,2019-12-07 10:16:12,IP Address,70.173.55.161,100,1506,True,2019-12-07 10:16:12,R_2aqJF9a5Ki89myP,,,,,36.2158050537109375,-115.06600189208984375,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A1YFVXP4A1CXSF,english,spanish,7,1,7,1,7,7,7,1,1,1,7,1,1,1,7,1,1,1,7,1,1,1,7,1,7,1,1,7,7,7,2,6,7,1,1,1,7,7,7,7,7,1,7,7,7,7,7,7,7,1,1,1,1,1,"some of the questions could have been considered a correct answer, but during the practice questions, they would have been considered incorrect. I always give exact answers to people, so I appreciated the more exact responses to these questions being labeled as acceptable.",,,,,Unknown,
2019-12-07 10:05:35,2019-12-07 10:21:03,IP Address,208.38.240.182,100,928,True,2019-12-07 10:21:03,R_2SrxLYI9glpmgQD,,,,,40.3990020751953125,-86.8574981689453125,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A2YUCJ28XANFOX,"English ",None,7,1,7,1,7,4,7,1,1,1,7,1,1,1,7,4,1,1,7,1,1,1,7,1,7,1,2,7,7,7,2,6,7,7,1,4,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,"No I think it was pretty easy ",No,,,,Unknown,
2019-12-07 09:39:16,2019-12-07 10:21:37,IP Address,174.97.179.101,100,2540,True,2019-12-07 10:21:37,R_3PdF2nsO3ZPJ23t,,,,,44.437103271484375,-88.079498291015625,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,AQV468FB908WI,English,none,7,1,7,1,4,1,7,2,4,1,7,4,4,1,7,4,5,1,7,4,4,1,7,1,7,1,6,5,7,5,2,6,5,7,3,2,7,7,7,7,7,7,7,7,7,7,7,7,7,2,1,2,1,7,No because it seemed pretty straightforward.,No,,,,Unknown,
2019-12-07 10:09:12,2019-12-07 10:25:27,IP Address,73.61.11.148,100,974,True,2019-12-07 10:25:27,R_3fTwDzxEDu0MbS7,,,,,42.336395263671875,-71.03260040283203125,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,ASF5V3K4IFP4K,English,none,7,1,7,1,7,3,7,2,3,1,7,2,3,1,7,2,3,1,7,2,3,1,7,7,7,4,3,7,7,7,4,6,4,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,3,1,6,"no, it was pretty straight forward. the questions with the streets, a. b, c,, d, e, were hard.",no,,,,Unknown,
2019-12-07 10:07:18,2019-12-07 10:27:05,IP Address,108.211.159.34,100,1187,True,2019-12-07 10:27:05,R_8wQ6LoBa2FBgXdv,,,,,38.8025054931640625,-90.3448028564453125,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,AU2RMH9IZP60M,English,N/A,5,1,7,1,1,7,7,7,2,1,7,3,5,1,7,1,5,1,7,5,3,1,7,1,7,2,1,5,7,7,4,6,7,7,1,6,7,7,7,7,7,7,7,6,7,5,7,7,7,1,1,3,1,6,"I found it easy.  Once you learn that pattern of what you're looking for, it becomes easy to do.  Of course, there's a level of subjectivity to the task but I felt I did it correctly.",Thanks for having me.,,,,Unknown,
2019-12-07 10:15:16,2019-12-07 10:27:14,IP Address,71.77.253.184,100,717,True,2019-12-07 10:27:14,R_3Gj4N9rgiiEAK1x,,,,,34.7418975830078125,-77.45760345458984375,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A3L1DZWXQFWB90,english,none,7,1,6,1,1,4,6,1,2,1,6,2,7,1,7,4,5,1,7,3,2,1,6,1,6,5,6,6,7,6,4,6,6,6,5,6,6,6,6,5,6,7,7,4,7,5,7,7,6,1,7,5,1,5,this seems like a pretty easy task,no,,,,Unknown,
2019-12-07 10:18:11,2019-12-07 10:28:30,IP Address,66.91.211.85,100,619,True,2019-12-07 10:28:31,R_rj2e2DOTdshY5wt,,,,,21.28900146484375,-157.80279541015625,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,AV22FQTJNBUZT,english,none,7,1,6,1,7,2,7,2,2,4,3,2,3,1,7,3,3,1,7,3,2,4,7,1,5,2,2,6,6,5,3,6,6,6,2,4,4,7,7,7,7,7,7,6,7,4,7,7,7,4,1,5,1,4,"No, the scenarios were easy",No,,,,Unknown,
2019-12-07 10:10:34,2019-12-07 10:30:33,IP Address,47.223.80.66,100,1198,True,2019-12-07 10:30:33,R_Y5kGeXz4RcYZ3Ed,,,,,33.6549072265625,-95.539398193359375,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,AL2J5M8WQIKMI,English,n/a,7,1,7,1,7,1,7,1,3,1,7,2,5,1,7,4,5,1,7,6,4,1,7,1,5,4,7,7,4,7,3,6,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,2,1,7,"no,I thought it was pretty easy",no,,,,Unknown,
2019-12-07 10:41:45,2019-12-07 10:55:14,IP Address,184.101.111.129,100,809,True,2019-12-07 10:55:15,R_2tswX72SoL3A4MW,,,,,33.5037994384765625,-112.025299072265625,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A35TWG9VW1MB5S,English,NA,7,1,7,1,7,4,7,2,4,1,7,2,4,1,7,3,4,1,7,3,4,1,7,1,6,2,2,7,7,5,4,6,6,7,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,2,1,5,1,7,"no, just read and click",no,,,,Unknown,
2019-12-07 10:36:42,2019-12-07 10:55:33,IP Address,24.144.235.239,100,1131,True,2019-12-07 10:55:33,R_2Yyosny4jFwbfRi,,,,,40.8795013427734375,-79.93000030517578125,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A1HIBXAJDEB2QN,English,none,7,1,7,1,6,5,7,4,5,1,7,4,5,1,7,4,5,1,7,4,5,1,7,1,7,1,1,6,7,6,3,6,6,6,1,7,6,7,7,7,7,7,7,7,7,6,7,7,7,1,1,3,1,6,Some of them were difficult. I wish the practice tasks had more grey area examples.,,,,,Unknown,
2019-12-07 10:36:44,2019-12-07 11:02:12,IP Address,108.232.155.164,100,1527,True,2019-12-07 11:02:12,R_3DhDOxjZsrgM10r,,,,,33.7837982177734375,-84.44550323486328125,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,AIZTLQM7HHQN6,English,N/A,6,1,7,1,7,1,7,1,3,1,7,2,5,1,7,3,5,1,7,3,5,1,7,1,7,2,6,5,7,7,2,6,7,7,4,6,7,7,7,7,7,7,7,7,7,6,7,7,7,1,1,2,1,6,"It was pretty easy, but I had to consider the context of each scenario. For example, getting only 1 floor of 4 total in a burning building would be more unacceptable than, say, getting only 1 location of 4 possible locations for an attraction. ","You had quite a few scenarios with messed up sliders. Obama's dog, vegetarian lasagna, and others.",,,,Unknown,
2019-12-07 10:44:45,2019-12-07 11:13:18,IP Address,108.200.221.90,100,1713,True,2019-12-07 11:13:18,R_T4JBwsaCMHRXE6R,,,,,28.206207275390625,-80.68740081787109375,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,A26LOVXF4QZZCO,english,none,7,1,7,1,7,2,7,2,5,1,7,2,3,1,7,4,5,1,7,3,2,1,7,1,7,1,5,7,7,7,3,6,7,7,3,7,7,7,7,7,7,7,7,7,7,6,7,7,7,1,1,4,1,6,"not difficult at all, just interesting in thinking about how just giving just some (but not all) information is perfectly acceptable in certain situations and completely unacceptable in others. ",Good luck in your research!,,,,Unknown,
2019-12-07 10:39:23,2019-12-07 11:17:06,IP Address,74.194.52.84,100,2263,True,2019-12-07 11:17:06,R_AAuYYAEbhb5Xl97,,,,,33.452392578125,-90.652801513671875,anonymous,EN,I DO agree to participate in this research study and will CONTINUE to the next page.,AYKZ9H4BNW810,English,NA,5,1,7,2,5,1,7,4,5,1,7,5,6,1,7,5,6,1,7,6,4,1,7,2,7,3,4,7,7,7,4,6,7,7,7,6,7,7,7,7,7,7,2,7,7,5,7,7,7,1,1,4,2,6,No since I rely on gut,,,,,Unknown,
